Название,"Цена, руб.",Год выпуска,"Пробег, км.",Тип кузова,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Тип двигателя,"Налог, руб.",Тип коробки передач,Привод,Положение руля,Состояние,Число владельцев,ПТС,"Время владения, г.",Таможня,URL адрес 
Toyota Camry VIII (XV70),2290000,2019,41650,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104139699-0cb8306c/
Toyota Camry VIII (XV70),1980000,2018,48800,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103955803-4b6c1d47/
Toyota Camry VII (XV50) Рестайлинг,1459000,2015,86466,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104198155-e69e7ccd/
Toyota Camry VIII (XV70),1780000,2018,73000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104635101-a8fe1935/
Toyota Camry VIII (XV70),1850000,2019,79300,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.9,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104914848-65abbe0b/
Toyota Camry VIII (XV70),2200000,2019,38000,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,4.3,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104849031-426798d8/
Toyota Camry VII (XV50) Рестайлинг,1170000,2016,160000,седан,белый,2.0,150,Бензин,5250,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104618022-81dbfeae/
Toyota Camry VIII (XV70),1750000,2018,158000,седан,белый,2.0,150,Бензин,5250,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,3.1,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104950108-694c4cbb/
Toyota Camry VII (XV50) Рестайлинг,1530000,2016,120000,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,3.5,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1102687780-c4abba44/
Toyota Camry VIII (XV70),2100000,2018,106600,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,8.7,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103986145-46ab4f49/
Toyota Camry VIII (XV70),1600000,2018,124000,седан,белый,2.5,181,"Бензин, газобаллонное оборудование",9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,3.2,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104125114-68045477/
Toyota Camry VIII (XV70),2450000,2019,59000,седан,чёрный,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,1.9,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104714677-140b709a/
Toyota Camry US Market VII (XV50) Рестайлинг,1550000,2016,260000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103786923-3d9bb481/
Toyota Camry VII (XV50) Рестайлинг,1600000,2016,130000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,1.1,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104865731-8fd5df67/
Toyota Camry VIII (XV70),2300000,2019,41000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103735673-3dae44bc/
Toyota Camry VIII (XV70),2050000,2018,55000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103508280-70151fbe/
Toyota Camry VIII (XV70),2050000,2018,68000,седан,чёрный,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1102753771-35816341/
Toyota Camry VIII (XV70),2450000,2020,14000,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.2,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104150028-393b72ba/
Toyota Camry VII (XV50) Рестайлинг 2,1470000,2018,170000,седан,белый,2.0,150,Бензин,5250,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1101992591-3d7537a0/
Toyota Camry VIII (XV70),2070000,2019,43000,седан,синий,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104255717-c43aecf0/
Toyota Camry VII (XV50) Рестайлинг,1460000,2016,156000,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103131187-685303b4/
Toyota Camry VIII (XV70),2375000,2019,41000,седан,коричневый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.9,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1101975803-79f9a16b/
Toyota Camry VII (XV50),1350000,2014,78757,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104847769-63092f51/
Toyota Camry VII (XV50) Рестайлинг 2,1550000,2017,88000,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103811539-1dac0d87/
Toyota Camry VII (XV50) Рестайлинг,1207000,2016,200492,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103856645-de302612/
Toyota Camry VII (XV50) Рестайлинг,1780000,2017,122400,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,4.4,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104169672-2cc0a66b/
Toyota Camry VII (XV50) Рестайлинг,1249000,2015,120308,седан,серый,2.0,150,Бензин,5250,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103664479-4945ed88/
Toyota Camry VIII (XV70),2500000,2020,24000,седан,чёрный,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104920326-259b9dfe/
Toyota Camry VII (XV50) Рестайлинг,1680000,2017,91500,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104035735-4acb8722/
Toyota Camry VIII (XV70),2600000,2018,68000,седан,чёрный,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104873304-6cc48915/
Toyota Camry VII (XV50),1350000,2014,78757,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104847769-63092f51/
Toyota Camry VII (XV50) Рестайлинг,1320000,2015,135000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103594906-e1f3c01a/
Toyota Camry VII (XV50),1250000,2012,167000,седан,чёрный,2.5,181,"Бензин, газобаллонное оборудование",9050,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,10.8,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1101884348-68bab9cf/
Toyota Camry VIII (XV70),1920000,2019,52000,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103077253-3570a2ff/
