Название,"Цена, руб.",Год выпуска,"Пробег, км.",Кузов,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Двигатель,"Налог, руб.",Коробка передач,Руль,Состояние,Число владельцев,ПТС,Таможня,URL адрес
Volkswagen Tiguan I Рестайлинг,1036000,2011,86346,внедорожник 5 дв.,чёрный,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103483509-6b3f859c/

Volkswagen Tiguan II,2025000,2020,18000,внедорожник 5 дв.,чёрный,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1102965184-d62f7080/

Volkswagen Tiguan I Рестайлинг,1499000,2012,42200,внедорожник 5 дв.,чёрный,2.0,140,Дизель,4900,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103703287-7b19f67f/

Volkswagen Tiguan II,1990000,2020,5000,внедорожник 5 дв.,белый,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103710035-9373a4f1/

Volkswagen Tiguan I Рестайлинг,1090000,2012,77000,внедорожник 5 дв.,серый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103413358-436bd0a8/

Volkswagen Tiguan I Рестайлинг,1349000,2015,71446,внедорожник 5 дв.,коричневый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103397134-aa1136c0/

Volkswagen Tiguan I Рестайлинг,1650000,2014,97700,внедорожник 5 дв.,белый,2.0,210,Бензин,13650,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103504816-10621d22/

Volkswagen Tiguan I Рестайлинг,995000,2013,95000,внедорожник 5 дв.,чёрный,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103670765-a2ea353b/

Volkswagen Tiguan I,740000,2011,131000,внедорожник 5 дв.,чёрный,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1077384355-b08d0eea/

Volkswagen Tiguan II,2099000,2019,19315,внедорожник 5 дв.,чёрный,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1102886501-f1a1e4f9/

Volkswagen Tiguan I,685000,2010,195660,внедорожник 5 дв.,серебристый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103504782-2dbadc27/

Volkswagen Tiguan II,2080000,2018,40000,внедорожник 5 дв.,коричневый,2.0,180,Бензин,9000,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103690834-2677497c/

Volkswagen Tiguan I Рестайлинг,1030000,2014,93000,внедорожник 5 дв.,коричневый,1.4,122,Бензин,3050,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103743821-01b605a9/

Volkswagen Tiguan II,2970000,2018,45000,внедорожник 5 дв.,белый,2.0,220,Бензин,14300,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1102468071-ec7a158d/

Volkswagen Tiguan II,2099000,2017,72820,внедорожник 5 дв.,чёрный,2.0,180,Бензин,9000,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103473716-c989dad7/

Volkswagen Tiguan II,1440000,2017,118000,внедорожник 5 дв.,коричневый,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1101992722-fd362df0/

Volkswagen Tiguan II,2950000,2018,49900,внедорожник 5 дв.,белый,2.0,220,Бензин,14300,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103727767-a30b854f/

Volkswagen Tiguan II,1720000,2016,76000,внедорожник 5 дв.,белый,2.0,150,Дизель,5100,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103089147-26848a68/

Volkswagen Tiguan I Рестайлинг,1400000,2014,52881,внедорожник 5 дв.,белый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1101962458-199a8bbc/

Volkswagen Tiguan II,2090000,2017,46000,внедорожник 5 дв.,коричневый,2.0,180,Бензин,9000,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103615105-de03ab05/

Volkswagen Tiguan I Рестайлинг,1245000,2016,42667,внедорожник 5 дв.,коричневый,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103375001-6493614f/

Volkswagen Tiguan I Рестайлинг,1190000,2015,110000,внедорожник 5 дв.,коричневый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1102965340-8826e2aa/

Volkswagen Tiguan I Рестайлинг,853000,2012,140401,внедорожник 5 дв.,жёлтый,1.4,122,Бензин,3050,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103495417-006ade6e/

Volkswagen Tiguan II,2098000,2018,75197,внедорожник 5 дв.,синий,2.0,150,Дизель,5250,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103490812-579af352/

Volkswagen Tiguan II,2400000,2020,31000,внедорожник 5 дв.,серебристый,2.0,150,Дизель,5250,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103689314-05790352/

Volkswagen Tiguan I Рестайлинг,1350000,2016,94157,внедорожник 5 дв.,синий,2.0,180,Бензин,9000,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103065511-9fd5efbb/

Volkswagen Tiguan I Рестайлинг,1400000,2016,118000,внедорожник 5 дв.,белый,2.0,180,Бензин,9000,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103522604-13addea6/

Volkswagen Tiguan I Рестайлинг,870000,2012,144000,внедорожник 5 дв.,синий,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1088236212-d3abfc54/

Volkswagen Tiguan I Рестайлинг,1030000,2012,158700,внедорожник 5 дв.,чёрный,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103743321-b07fb851/

Volkswagen Tiguan II,2579000,2019,15097,внедорожник 5 дв.,чёрный,2.0,180,Бензин,9000,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103474241-a4447dd0/

Volkswagen Tiguan I Рестайлинг,1100000,2013,67000,внедорожник 5 дв.,чёрный,2.0,180,Бензин,9000,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103483924-b600e0c2/

Volkswagen Tiguan I Рестайлинг,1235000,2013,197226,внедорожник 5 дв.,белый,2.0,210,Бензин,13650,роботизированная,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103454504-b76bc455/

Volkswagen Tiguan II,2000000,2019,28400,внедорожник 5 дв.,синий,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103323457-338faaec/

Volkswagen Tiguan I Рестайлинг,1010000,2012,149000,внедорожник 5 дв.,чёрный,2.0,140,Дизель,4900,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103188436-76a56142/
